timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1627581385391,172,HTTP Request Poster Img,200,OK,Thread Group 1-38,bin,true,,80733,163,48,48,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,88,0,54
1627581385389,179,HTTP Request Poster Img,200,OK,Thread Group 1-26,bin,true,,80733,163,47,47,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,96,0,63
1627581385385,231,HTTP Request Poster Img,200,OK,Thread Group 1-8,bin,true,,140157,163,46,46,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,98,0,60
1627581385389,228,HTTP Request Poster Img,200,OK,Thread Group 1-21,bin,true,,140157,163,46,46,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,94,0,62
1627581385392,266,HTTP Request Poster Img,200,OK,Thread Group 1-9,bin,true,,140157,163,44,44,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,92,0,60
1627581385390,280,HTTP Request Poster Img,200,OK,Thread Group 1-3,bin,true,,262300,163,43,43,http://sustentable-poster-pre.flow.com.ar/img/default/10009493.jpg,89,0,54
1627581385402,275,HTTP Request Poster Img,200,OK,Thread Group 1-44,bin,true,,140157,163,42,42,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,80,0,49
1627581385387,292,HTTP Request Poster Img,200,OK,Thread Group 1-39,bin,true,,255880,163,41,41,http://sustentable-poster-pre.flow.com.ar/img/default/10010188.jpg,92,0,57
1627581385390,295,HTTP Request Poster Img,200,OK,Thread Group 1-50,bin,true,,255880,163,40,40,http://sustentable-poster-pre.flow.com.ar/img/default/10010188.jpg,89,0,54
1627581385388,312,HTTP Request Poster Img,200,OK,Thread Group 1-22,bin,true,,283840,163,39,39,http://sustentable-poster-pre.flow.com.ar/img/default/10000509.jpg,91,0,57
1627581385385,316,HTTP Request Poster Img,200,OK,Thread Group 1-1,bin,true,,249048,163,38,38,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,98,0,66
1627581385390,313,HTTP Request Poster Img,200,OK,Thread Group 1-34,bin,true,,249048,163,37,37,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,90,0,54
1627581385375,350,HTTP Request Poster Img,200,OK,Thread Group 1-25,bin,true,,369044,163,36,36,http://sustentable-poster-pre.flow.com.ar/img/default/10003385.jpg,104,0,70
1627581385391,353,HTTP Request Poster Img,200,OK,Thread Group 1-14,bin,true,,249048,163,35,35,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,89,0,54
1627581385389,355,HTTP Request Poster Img,200,OK,Thread Group 1-46,bin,true,,255880,163,35,35,http://sustentable-poster-pre.flow.com.ar/img/default/10010188.jpg,91,0,55
1627581385388,358,HTTP Request Poster Img,200,OK,Thread Group 1-18,bin,true,,283840,163,33,33,http://sustentable-poster-pre.flow.com.ar/img/default/10000509.jpg,91,0,56
1627581385385,369,HTTP Request Poster Img,200,OK,Thread Group 1-12,bin,true,,283840,163,32,32,http://sustentable-poster-pre.flow.com.ar/img/default/10000509.jpg,94,0,59
1627581385391,363,HTTP Request Poster Img,200,OK,Thread Group 1-33,bin,true,,369044,163,32,32,http://sustentable-poster-pre.flow.com.ar/img/default/10003385.jpg,89,0,53
1627581385390,367,HTTP Request Poster Img,200,OK,Thread Group 1-17,bin,true,,255880,163,30,30,http://sustentable-poster-pre.flow.com.ar/img/default/10010188.jpg,89,0,54
1627581385391,371,HTTP Request Poster Img,200,OK,Thread Group 1-31,bin,true,,249048,163,29,29,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,94,0,60
1627581385387,378,HTTP Request Poster Img,200,OK,Thread Group 1-5,bin,true,,306106,163,28,28,http://sustentable-poster-pre.flow.com.ar/img/default/10009487.jpg,92,0,57
1627581385393,373,HTTP Request Poster Img,200,OK,Thread Group 1-10,bin,true,,283840,163,27,27,http://sustentable-poster-pre.flow.com.ar/img/default/10000509.jpg,86,0,51
1627581385402,368,HTTP Request Poster Img,200,OK,Thread Group 1-27,bin,true,,249048,163,26,26,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,80,0,50
1627581385391,379,HTTP Request Poster Img,200,OK,Thread Group 1-15,bin,true,,262300,163,26,26,http://sustentable-poster-pre.flow.com.ar/img/default/10009493.jpg,88,0,53
1627581385387,385,HTTP Request Poster Img,200,OK,Thread Group 1-23,bin,true,,262300,163,24,24,http://sustentable-poster-pre.flow.com.ar/img/default/10009493.jpg,94,0,65
1627581385402,372,HTTP Request Poster Img,200,OK,Thread Group 1-29,bin,true,,262300,163,23,23,http://sustentable-poster-pre.flow.com.ar/img/default/10009493.jpg,80,0,50
1627581385392,382,HTTP Request Poster Img,200,OK,Thread Group 1-2,bin,true,,283840,163,23,23,http://sustentable-poster-pre.flow.com.ar/img/default/10000509.jpg,89,0,60
1627581385385,392,HTTP Request Poster Img,200,OK,Thread Group 1-43,bin,true,,255880,163,21,21,http://sustentable-poster-pre.flow.com.ar/img/default/10010188.jpg,98,0,59
1627581385391,386,HTTP Request Poster Img,200,OK,Thread Group 1-28,bin,true,,306106,163,21,21,http://sustentable-poster-pre.flow.com.ar/img/default/10009487.jpg,87,0,53
1627581385385,393,HTTP Request Poster Img,200,OK,Thread Group 1-6,bin,true,,369044,163,19,19,http://sustentable-poster-pre.flow.com.ar/img/default/10003385.jpg,99,0,67
1627581385392,387,HTTP Request Poster Img,200,OK,Thread Group 1-13,bin,true,,306106,163,18,18,http://sustentable-poster-pre.flow.com.ar/img/default/10009487.jpg,89,0,59
1627581385385,394,HTTP Request Poster Img,200,OK,Thread Group 1-47,bin,true,,474237,163,18,18,http://sustentable-poster-pre.flow.com.ar/img/default/10003372.jpg,94,0,60
1627581385392,391,HTTP Request Poster Img,200,OK,Thread Group 1-35,bin,true,,474237,163,16,16,http://sustentable-poster-pre.flow.com.ar/img/default/10003372.jpg,87,0,52
1627581385391,394,HTTP Request Poster Img,200,OK,Thread Group 1-30,bin,true,,306106,163,15,15,http://sustentable-poster-pre.flow.com.ar/img/default/10009487.jpg,91,0,53
1627581385388,404,HTTP Request Poster Img,200,OK,Thread Group 1-45,bin,true,,425075,163,14,14,http://sustentable-poster-pre.flow.com.ar/img/default/10002510.jpg,95,0,64
1627581385391,411,HTTP Request Poster Img,200,OK,Thread Group 1-20,bin,true,,425075,163,13,13,http://sustentable-poster-pre.flow.com.ar/img/default/10002510.jpg,94,0,61
1627581385387,419,HTTP Request Poster Img,200,OK,Thread Group 1-42,bin,true,,369044,163,12,12,http://sustentable-poster-pre.flow.com.ar/img/default/10003385.jpg,94,0,64
